565910	Дмитровский район
566653	Дёмский район
567426	Чусовской муниципальный округ
567985	Чистопольский район
569803	Частинский район
571167	Бугульминский район
571296	Будённовский район
578084	Белёвский район
579368	Балтийский район
580219	Автозаводский район
581358	Апастовский район
582422	Алнашский район
582431	Альметьевский район
584141	Афанасьевское
616196	Старый Добротвор
686788	Звездаль
686814	Журавники
686827	Зубовщина
686892	Золочевский район
686893	Золочевский район
686985	Журбинцы
687013	Журавин
687048	Жубровичи
687049	Жовтневый район
687053	Центральный район
687158	Жидачовский район
687166	Жеревцы
687197	Жёлтый Брод
687240	Жавров
687431	Здолбуновский район
687646	Заречье
687651	Заречный район
687657	Заречненский район
687791	Зализня
687793	Зализничный район
687813	Залесье
687824	Залесное
687931	Зачепиловский район
687943	Забродье
687967	Забелочье
687982	Забаро-Давыдовка
687986	Йосиповка
688004	Йосиповка
688058	Юрковка
688079	Юльевка
688137	Ерчики
688152	Емилевка
688153	Емильчинский район
688168	Елизаветовка
688188	Елизавето-Николаевка
688283	Яворовцы
688284	Яворовский район
688385	Ясенов
688474	Ивановка
688490	Ивановка
688498	Ямпольский район
688507	Ямполь
688551	Якторов
688600	Старая Ягельница
688623	Яблонов
688652	Вьюнки
688700	Высокая Печь
688724	Вышевичи
688725	Вышев
688761	Выгов
688787	Выбудов
688796	Вязовка
688843	Врублёвка
688854	Возничи
688881	Виноградовка
688884	Войтовцы
688947	Воскодавинцы
688958	Борушковцы
688959	Ворсовка
689122	Волосов
689123	Волосовка
689126	Волосковцы
689290	Волчищовичи
689301	Волчанский район
689339	Водотыи
689370	Владовка
689377	Владимир-Волынский район
689427	Владимирецкий район
689429	Визня
689445	Смерековка
689576	Вильск
689577	Вильшка
689585	Вольня
689591	Ольха
689598	Виленка
689757	Весёлая Тарасовка
689778	Вертокиевка
689797	Веровка
689800	Веролюбовка
689833	Верхняя Сагаревка
689864	Верхний Студёный
689891	Верхнее Водяное
690009	Вербовка
690053	Велин
690059	Великое Мешково
690066	Великая Весь
690074	Великописаревский район
690076	Великомихайловский район
690083	Великобурлукский район
690115	Великий Молодьков
690124	Великий Лес
690132	Великий Ключев
690155	Великие Мосты
690156	Великие Мошки
690157	Великие Мацевичи
690163	Великие Крынки
690164	Великие Коровинцы
690167	Великие Клещи
690169	Великие Каневцы
690176	Великие Гадомцы
690178	Великие Деревичи
690195	Великий Браталов
690211	Великая Цвиля
690257	Великая Каменка
690270	Великая Черниговка
690273	Великая Буромка
690298	Ведильцы
690328	Васьковцы
690332	Васьковичи
690346	Василевка
690348	Василевка
690406	Васильковский район
690441	Варваровка
690443	Варваровка
690475	Варламовка
690506	Валковский район
690617	Успеновка
690789	Украинка
690804	Угринов
690933	Турья Пасека
690949	Туровка
690957	Турковский район
690962	Турийский район
691052	Цибли
691130	Центрально-Городской район
691131	Центрально-Городской район
691251	Тростянецкий район
691294	Троицкий район
691308	Трилесы
691344	Борисовка
691526	Тимошовка
691577	Тетиевский район
691603	Терпенье
691902	Таращанский район
691941	Талалаевский район
691957	Фадеевка
692000	Сидиновка
692060	Берестовка
692117	Сватовский район
692136	Пересыпский район
692369	Стрыйский район
692468	Стожковское
692580	Степановка
692637	Стеблёвка
692671	Ставищенский район
692697	Вишневец
692707	Старый Мизунь
692741	Старые Маяки
692742	Старые Куты
692783	Старовыжевский район
692802	Старосамборский район
692827	Старобогдановка
692830	Старобельский район
692941	Станиславчик
692954	Станично-Луганский район
693009	Сребнянский район
693057	Советский район
693294	Соколец
693300	Сокальский район
693354	Соболевка
693488	Слободка
693503	Слободка
693517	Слобода-Вязовка
693575	Славяносербский район
693648	Скоренец
693657	Сколевский район
693721	Сивка-Калушская
693851	Заречье
693921	Шпили
693939	Шосткинский район
693951	Шоломиничи
693955	Шнырев
694015	Ширяевский район
694121	Шевченковский район
694290	Щербиновка
694318	Щедрогор
694488	Середино-Будский район
694498	Серебрия
694586	Семёновский район
694598	Семёновка
694691	Селец
694714	Седневка
694721	Седлище
694797	Подолье
694830	Саночаны
694863	Самборский район
694917	Сахновщинский район
694991	Сабаровка
695032	Рыбное
695061	Ряснополь
695094	Рутченково
695103	Русско-Орловка
695139	Вербовка
695162	Рудня-Николаевка
695237	Рудево-Николаевка
695325	Рожищенский район
695517	Рокитновский район
695543	Рогозна
695651	Репкинский район
695788	Ратновский район
695826	Раков Лес
695881	Франковский район
695885	Бенедовка
695933	Радеховский район
695935	Радехов
696006	Путивльский район
696033	Пустомытовский район
696078	Заречаны
696170	Пролетарский район
696186	Прохоровка
696300	Прилесное
696301	Прилбичи
696359	Предмостная слободка
696399	Певче
696446	Постоловка
696505	Поповцы
696517	Поповка
696564	Попаснянский район
696663	Богдановка
696707	Полесский район
696789	Жупановка
696824	Подвиноградов
696863	Подолье
696864	Подолье
696876	Подолки
696907	Подлесный Ялтушков
696941	Подгородье
697101	Плещин
697154	Пищов
697164	Писаревщина
697238	Пылевка
697409	Петрополье
697410	Петрополье
697457	Петриков
697471	Петрашовка
697543	Песчаная
697602	Николаевка Первая
697649	Перевальский район
697776	Пекари
698054	Палагичи
698075	Ожеговка
698092	Великие Озёра
698118	Озаринцы
698143	Отыневичи
698216	Островчик-Пыльный
698308	Йосиповка
698331	Ошитки
698349	Орвяница
698431	Индустриальный район
698433	Левобережный район
698439	Ордынцы
698519	Ольшанка
698543	Ольховцы
698607	Олешков
698654	Новобаварский район
698655	Шевченковский район
698748	Очитков
698812	Облитки
698861	Новый Свет
698918	Новые Воробьи
698996	Новое Мисто
699041	Нововодолажский район
699138	Новоспасовка
699310	Новопсковский район
699587	Новоград-Волынский район
699636	Новодарьевка
699657	Новобогдановка
699676	Новоайдарский район
699752	Новгород-Северский район
699761	Новое Мисто
699843	Новая Ивановка
699852	Новогригоровка
699875	Новые Червища
699915	Носовский район
700004	Кривче
700082	Николаевский район
700083	Николаевский район
700091	Николаевка Первая
700093	Николаевка Вторая
700097	Николаевка-Терновская
700128	Николаевка Вторая
700131	Николаевка
700144	Николаевка
700163	Николаевка
700175	Николаевка
700191	Никитовский район
700218	Нежинский район
700276	Жолковский район
700315	Немировка
700344	Нелеповка
700370	Недригайловский район
700391	Небылов
700693	Мостисский район
700770	Морозов
700876	Великие Мокряны
700913	Вербовка
700920	Вересовка
701023	Мирополь
701194	Михайловка
701198	Михайловка
701290	Межиречка
701327	Мешково-Погорелово
701359	Межгорье
701494	Майское
701588	Матвеевка
701637	Машевка
701706	Марьяновка
701786	Марково
701804	Маркополь
701838	Мариямполь
701906	Маневичи
701993	Малые Каневцы
702170	Нижняя Сагаревка
702222	Малая Каменка
702246	Малая Белозёрка
702251	Малая Александровка
702337	Макаров
702354	Магдалиновский район
702357	Магдалиновка
702398	Людвиновка
702468	Любешовский район
702479	Любашёвский район
702612	Луков
702732	Лозовский район
702745	Лозовка
702786	Лозино
702811	Лошнев
702834	Лопухов
702882	Логачёвка
702914	Литвиновка
702947	Лысовка
702960	Лесок
702979	Лишневка
702985	Липятин
703005	Липовка
703035	Липина
703108	Левковцы
703147	Лесогорка
703152	Лесной Хлебичин
703155	Лесное
703235	Холодногорский район
703236	Галицкий район
703239	Ленинский район
703240	Подильский район
703243	Ленинский район
703270	Ленина
703329	Лазаревка
703330	Лазаревка
703331	Лазаревка
703341	Лавриков
703383	Лапковцы
703409	Ландари
703716	Куликов
703741	Кулачковцы
703788	Кудановка
704121	Креничи
704162	Кравцовка
704250	Александровка
704274	Германовка
704332	Красносёлка
704353	Краснопольский район
704354	Краснополка
704416	Красноармейское
704510	Крамаровка
704581	Козари
704613	Ковпаковский район
704718	Костюковка
704733	Костовцы
704866	Коршев
704923	Королёвка
704994	Корчовка
705046	Копани
705099	Константиновка
705224	Слободской район
705232	Комаров
705246	Комаровка
705255	Комаровка
705284	Калиновка
705314	Владимировка
705450	Колесники
705579	Княгиничи
705624	Клетня
705648	Климентиевка
705667	Клещов
705681	Клембовка
705705	Киевский район
705707	Киевский район
705708	Киевский район
705774	Кисилин
705803	Кировский район
705804	Кировский район
705860	Киреевка
705889	Кикишовка
705891	Кихти
706081	Калиновка
706506	Кетрисановка
706621	Катериновка
706622	Катериновка
706632	Катериновка
706637	Катериновка
706663	Кашперовка
706717	Карпиловка
706742	Кармазиновка
706978	Каменевка
706990	Каменный Брод
707007	Каменнобродский район
707039	Каменка
707069	Каменка
707074	Камени
707147	Калиновка
707191	Калининский район
707192	Калининский район
707245	Каиры
707333	Ивашковка
707368	Ивановка
707371	Ивановка
707373	Ивановка
707389	Ивановка
707411	Светлогорское
707434	Ивановка
707461	Ивановичи
707476	Иванковцы
707490	Иванков
707492	Иванков
707560	Иршанск
707563	Ирша
707577	Йосиповка
707681	Ильница
707687	Иллирия
707712	Кальмиусский район
707731	Игнатполь
707770	Гвозд
707772	Гвоздава
707803	Гута-Забелоцкая
707804	Гута-Юстиновка
707811	Гута-Потиевка
707821	Гута-Ксаверовская
707825	Анновка
707848	Гущинцы
707884	Гуничи
707924	Губовка
707925	Губник
708006	Грушев
708012	Груновка
708058	Гришковка
708070	Гриновцы
708096	Григоровка
708163	Гречаны
708228	Грабовка
708248	Змиёвский район
708254	Гошев
708285	Горопаи
708288	Гороховский район
708318	Городнянский район
708333	Городковка
708392	Горняцкий район
708393	Горняк
708420	Горки
708434	Горинчово
708445	Гордиевка
708451	Горбулев
708523	Голубятин
708541	Голубиевичи
708766	Глиновцы
708802	Гладковичская Каменка
708806	Гладковичи
708811	Гизовщина
708828	Гезовка
708833	Гаевичи
708845	Лозовка
708848	Гермаковка
708872	Андреевка
708944	Гацковка
708970	Гардышевка
708999	Ганачевка
709021	Галиевка
709076	Немышлянский район
709191	Фёдоровка
709223	Фёдоровка
709349	Шевченковский район
709351	Романовский район
709353	Романов
709405	Дворец
709450	Дулибы
709478	Дибровское
709480	Дибровка
709481	Дубровка
709487	Дибровка
709498	Диброва
709500	Дибровка
709525	Дубовка
709570	Дрыглов
709658	Долгиничи
709728	Доминополь
709786	Долиновка
709819	Долгий Лес
709937	Днестровка
710022	Девочки
710065	Девошин
710066	Детинец
710110	Деревцы
710140	Рауховка
710220	Дедовичи
710223	Дедковичи
710241	Давыдовка
710533	Основянский район
710551	Червоногвардейский район
710563	Лычаковский район
710678	Чернотисов
710698	Чернолозцы
710718	Черниев
710723	Барвиновка
710731	Черниховцы
710820	Черепковцы
710886	Дубовка
710919	Вишнёвка
710949	Войтовка
711008	Быстри
711016	Былбасовка
711024	Быковка
711035	Быбло
711147	Бурковцы
711184	Булдычев
711222	Бухаловщина
711234	Бугриновка
711252	Бугаевка
711296	Будиловка
711321	Будо-Воробьи
711329	Будолюбовка
711330	Будо-Литки
711332	Буда-Голубиевичи
711361	Брыси
711387	Бровки Вторые
711472	Братковичи
711551	Бортятин
711586	Борщов
711695	Бондари
711699	Бондаревка
711704	Бондаревка
711714	Боляновичи
711715	Болячев
711745	Великие Будища
711759	Великие Мошковцы
711760	Великие Миньки
711764	Винницкие Хутора
711816	Великая Бугаевка
711825	Великая Андреевка
711918	Богдановка
711931	Богдановка
711938	Богдановка
712021	Бобричи
712137	Бирковское
712149	Бельковцы
712152	Белка
712161	Бильче-Золотое
712203	Бежов
712266	Березцы
712283	Берёзовка
712286	Берёзовка
712296	Берёзовка
712311	Берёзовка
712477	Белые Ославы
712481	Белый Берег
712603	Белка
712605	Белка
712606	Белка
712607	Белки
712609	Белка
712656	Белая Криница
712667	Белая
712691	Бегунь
712785	Барашевка
712822	Бараши
712829	Барановка
712837	Барановка
712951	Бахтин
712981	Багриновка
713038	Бабичовка
713045	Бабичовка
713049	Бабчинцы
713231	Гараповка
713257	Антрацитовский район
713261	Антополь
713286	Антоновка
713308	Антоновичи
713359	Аннополь
713388	Андрушёвский район
713390	Андрушевка
713422	Андреевка
713424	Андреевка
713430	Боровская Андреевка
713479	Андреевка
713495	Анастасьевка
713584	Александровский район
713657	Александровка
713706	Александрия
713762	Агатовка
796709	Новомосковка
801430	Виелах
802473	Южный
802792	Репище
805637	Головачи
806616	Перковка
807093	Шаповаловка
807847	Введенское
808368	Струковка
808734	Быстрик
809858	Красный Гай
810327	Петро-Николаевка
810392	Николаевка Вторая
810701	Николаевка
811193	Никулино
812731	Сиряки
813142	Николаевка Вторая
813144	Николаевка Первая
813469	Устье
813820	Высокое
815167	Телегино
815306	Заветово
815688	Трушонки
816131	Зеленино
816640	Тайдашево
816654	Миньково
816664	Собакино
816674	Ореховка
816713	Покров
816776	Андреевка
817601	Щеблово
818059	Володарский
818061	Озерово
818085	Лески
818477	Малая Слободка
818481	Слевидово
818485	Верхняя Вырка
818487	Воротынск
818490	Животинки
818494	Заборовка
818512	Ершовка
818558	Жашково
818562	Воробьевка
818568	Рядовка
819035	Петрово
819089	Георгиевское
819126	Малые Козлы
819139	Морозовы Дворы
819210	Меркулова
819351	Пески
819969	Лазаревка
819986	Шутилово
820104	Есина
820124	Никольский
820795	Мыково
820851	Передовик
821146	Юрьев Лес
821167	Покровское
821232	Воронцовка
821626	Екимово
821879	Семирня
821959	Угольное
822303	Масловка
822507	Велье-Никольское
822509	Покровское
822659	Николаевка
822792	Суходол
825536	Ударное
825592	Волочаево
825715	Высокое
825754	Тамбовское
825804	Знаменское
826301	Богдановка
826303	Иванцово
826310	Фурмановское городское поселение
840987	Южный
862915	Кайбицкий район
864124	Павловка
1485190	Железнодорожный район
1485349	Заводский район
1485350	Заводский район
1487433	Верхний Курлугаш
1487492	Верх-Аскиз
1487504	Верх-Нейвинский
1488019	Усть-Енисейский район
1488542	Улуг-Хемский кожуун
1489103	Центральный административный округ
1489104	Центральный район
1489105	Центральный район
1489108	Центральный административный округ
1489109	Центральный район
1489110	Центральный район
1489515	Тоджинский кожуун
1489684	Тес-Хемский кожуун
1489879	Таймырский Долгано-Ненецкий район
1489960	Тавдинский район
1490171	Тандинский кожуун
1490366	Таборинский район
1490540	Свердловский район
1491025	Старая Суртайка
1496260	Октябрьский район
1499732	Малоугренёво
1500668	Ленинский район
1500954	Кызылский кожуун
1501131	Куйбышевский район
1502699	Кондинский район
1503319	Кировский район
1503320	Кировский район
1503322	Кировский административный округ
1503771	Ханты-Мансийский район
1504762	Камышловский район
1505032	Калининский административный округ Тюмени
1510198	Берёзовский район
1510687	Байкитский район
1511380	Аромашевский район
1511850	Александровский район
1511953	Алапаевский район
1512153	Адамовский район
1512209	Абатский район
2012387	Зуй
2013459	Верх-Усугли
2013544	Верхняя Амга
2013917	Усть-Майский улус
2013999	Усть-Алданский улус
2014872	Тунгусско-Чунский район
2015174	Томпонский район
2020983	Кюлюнкен
2021558	Красный Затон
2024226	Фрунзенский район
2025160	Дальнегорский район
2027697	Андреевка
2027779	Амгинский улус
2027905	Таттинский улус
2119701	Восток
2120335	Тымовский муниципальный округ
2120520	Томтор
2120694	Тавайваам
2120853	Сватай
2123978	Курильский городской округ
2131663	Городской округ город Магадан
3234615	Пригоркино
3234617	Щукино
3234622	Краснофлотское
6268352	Тавры
6284297	Занозная
6284381	Теплищево
6312776	Васильково
6416944	Курилово
6417478	Брёхово
6418054	Здравница
6418612	Посёлок имени М. И. Калинина
6418894	Каравайки
6419852	Ветошкино
6419953	Верижки
6420950	Куновка
6421261	Голенки
6422231	Воронино
6423133	Василево
6423239	Горки
6423344	Антониха
6423431	Горки
6423891	Ванюково
6424188	Севрюгино
6424265	Гарь
6544958	Новая Дергановка
6609470	Кузьминка
6610208	Минино
6610215	Болваново
6610267	Тюшково
6610370	Чистые Боры
6610413	Боровский Починок
6610502	Васильково
6610521	Сычёво
6610738	Первомайское
6610800	Красный Маяк
6611530	Мостовка
6611851	Посёлок имени Карла Маркса
6620523	Константиновка
6621563	Шевченковский район
6640354	Стан-Бехтемир
6640974	Красная Звезда
6641038	Дубровка
6641259	Левашово
6641282	Еремеево
6641371	Полевое
6641543	Никитино
6641562	Дорожный
6641740	Дубки
6641743	Борисовская
6641929	Щукино
6641986	Лаврово
6642312	Коркино
6643141	Исаково
6644127	Дуркино
6644151	Марьино
6644155	Выглово
6647953	Горенская
6648030	Бабенки
6652693	Яглово
6652706	Калинина
6654216	Вязовка
6654235	Озерки
6654252	Виндрей
6654264	Черемис
6654267	Нагорное Шенино
6654291	Красновка
6655713	Крутицы
6656392	Потьма
6656997	Барашево
6656998	Сосновка
6657523	Николаевка
6658691	Каменный Брод
6659124	Семеновка
6659126	Гриднево
6659142	Красные Горки
6659353	Самойлово
6660340	Прудищи
6660341	Дементеевка
6660347	Кузьменки
6660348	Митинка
6660370	Красниково
6660383	Ждановка
6662913	Чесноки
6667153	Пуково
6668301	Лисово
6670716	Никола
6677912	Малопургинский район
6678442	Пычанки
6681006	Дома 58 км
6683492	Никольский
6695198	Центральный район
6695199	Хостинский район
6695246	Муниципальное образование город-курорт Сочи
6696921	Североморск-3
6698375	Демечи
6701777	Енино
6703632	Парсуковского Карьера
6704559	Быковка
6710919	Клёны
6711957	Хрипково
6722757	Чегодаево
6722807	Азаровка
6727300	Верхнее Судаково
6930544	Розгирче
6942258	Большие Коты
7416814	Сычево
7423440	Быково
7439959	Ломки
7442195	Теклёвка
7452672	Ястребы
7452673	Новая Николаевка
7501610	Дубровка
7501661	Озерки
7502296	Никитино
7502318	Крутое
7523293	Никитино
7596749	2624 км
7602674	Верхнеолонецкий
7602682	Падозеро
7602696	Томицы
7895621	Белореченский
8194380	Лазаревка
8224011	Олений
8224892	Дальзаводское
8243822	Цыгановцы
8243855	Малые Селменцы
8247710	Грибовцы
8274140	Мижлисное
8322885	Выгодовка
8322886	Яворов
8322888	Диброва
8326941	Малая Турья
8326954	Пациков
8327102	Туровка
8331526	Белая Церковь
8374721	Андреевка
8376284	Дибровка
8377118	Диброва
8377126	Веселовка
8377132	Берёзовка
8377204	Дружбовка
8377214	Анновка
8377287	Барвинково
8377290	Базаровка
8377491	Искорость
8385583	Веселовка
8385742	Бабиничи
8385965	Батьковщина
8387982	Булаховка
8388084	Горбачи
8388093	Диброва
8388220	Винаровка
8388501	Деркачи
8388571	Гусаровка
8388979	Булев
8389075	Великий Лес
8389549	Ольховая
8390936	Колосовка
8391266	Людвиновка
8391276	Воробьёвщина
8415941	Вегеровка
8426283	Эуряпа
8436311	Рыжики
8436313	Бор
8439930	Клинцы
8441963	Франовка
8459160	Морозовка
8459161	Вышковка
8459162	Веровка
8459164	Ольшанка
8459165	Зосимовка
8459166	Ильяшевка
8459177	Аполлоновка
8462390	Варваровка
8462709	Бродок
8464634	Владимировка
8464753	Адамовка
8465471	Ольховка
8465493	Берёзовка
8465666	Грабовка
8465680	Даниловка
8465881	Вишняковка
8466954	Антоновка
8466962	Евгеновка
8466963	Дубовка
8466964	Аннополь
8466965	Елизаветполь
8466966	Вьязовец
8466969	Червоносёлка
8467466	Корчовка
8467476	Буряковка
8468002	Давыдовка
8468003	Бондарцы
8468004	Богдановка
8468009	Константиновка
8475911	Барвинки
8476440	Глухов Второй
8476448	Глухов Первый
8476455	Вивче
8476635	Исаковка
8476944	Галиновка
8477319	Брод
8477320	Быстреевка
8477322	Высокий Камень
8477324	Кашперовка
8504779	Крюковщина
8507152	Йосиповка
8507792	Антоновка
8507794	Вольнянка
8507795	Голубовка
8519915	Быковня
8519954	Иванковичи
8526612	Подлесье
8527632	Николаевка
8530465	Мильки
8541250	Гуто-Марьятин
8542626	Вьюнище
8555878	Горная карусель
8559973	Гурбинцы
8604483	Благовещенская
8604623	Овсяниково
8617188	Городской округ «Город Якутск»
8629392	Кипарисово-2
8629504	Юдиттен
8630699	Галаевец
8643006	Трагхайм
8661225	Лебедевка
8696019	Судовка
8696029	Веселовка
8696991	Прони
8697049	Кардашовка
8697062	Олефирщина
8725192	Поповка
8725197	Борисовка
8725198	Одарюковка
8725205	Кучеровка
8729606	Ерковцы
9030644	Алчевский городской совет
9030653	Брянковский городской совет
9030660	Краснодонский городской совет
9030664	Первомайский городской совет
9030668	Свердловский район
9030670	Стахановский городской совет
9030686	Торезский городской совет
9030689	Ясиноватский городской совет
9072681	Пермская область
9112135	Николаевка
9112939	Терновский городской совет
9113819	Подольское
9113824	Дубово-Василевка
9114137	Ягодное
9114138	Берховка
9114284	Харьковский городской совет
9114586	Андреевка
9114637	Новотошковское
9115479	Печенежский район
9115610	Люботинский городской совет
9120307	Петро-Николаевка
9130025	Бердянский городской совет
9133387	Запорожский район
9194082	Ахтырский городской совет
9194084	Купянский городской совет
9194204	Первомайский городской совет
9194269	Никопольский городской совет
9197250	Петриковский район
9197254	Изюмский городской совет
9197278	Лебединский городской совет
9199696	Глуховский городской совет
9199697	Сумский городской совет
9199698	Орджоникидзевский городской совет
9199699	Вольногорский городской совет
9287851	Владимир-Волынский городской совет
9287853	Ковельский городской совет|Ковельский район
9289932	Нововолынский городской совет
9289933	Демидовский район
9289935	Млиновский район
9289947	Острожский городской совет|Острожский район
9290334	Стрыйский городской совет
9290337	Бакаевка
9290369	Дрогобычский городской совет
9290402	Бориславский городской совет
9290406	Трускавецкий городской совет
9290573	Зоревка
9290734	Сиховский район
9290763	Червоноградский городской совет
9291195	Хустский горсовет
9291276	Ужгородский городской совет
9291464	Калинина
9524095	Болеховский городской совет
9526267	Чортковский городской совет
9526273	Тернопольский городской совет
9532774	Хмельницкий городской совет
9532888	Шепетовский городской совет
9532892	Каменец-Подольский городской совет
9637102	Черновицкий городской совет
9639576	Винницкий городской совет
9640165	Могилёв-Подольский городской совет
9640241	Казатинский городской совет
9640642	Ладыжинский городской совет
9640806	Житомирский городской совет
9640807	Бердичевский городской совет
9640829	Коростенский городской совет
9642483	Брусиловский район
9644968	Броварский горсовет
9644994	Ирпенский городской совет
9644996	Згуровский район
9806316	Черниговский городской совет
9806344	Нежинский городской совет
9806345	Новгород-Северский городской совет
9806494	Прилуцкий городской совет
9807848	Шосткинский городской совет
9808693	Роменский городской совет
9813766	Знаменский городской совет
9815163	Александрийский городской совет
9815215	Светловодский городской совет
9815237	Кропивницкий городской совет
9819571	Одесская городская община
9821705	Южноукраинский городской совет
9864787	Киево-Святошинский район
9877155	Кременчугский городской совет
9877730	Горишнеплавненский городской совет
9878697	Лубенский городской совет
9880180	Криворожский городской совет
9880181	Желтоводский городской совет
9880191	Марганецкий городской совет
9997505	Ивано-Николаевка
9997869	Калаглия
10172759	Мамаевский
10172841	Cнежная Долина
10350239	Розквит
10949650	Марьина Роща
10949879	Колоно-Николаевка
11057563	Украинское
11069136	Варламовка
11139464	Стенки
11147678	Новополье
11147735	Зализничное
11151983	Николаевка
11152093	Диброва
11152179	Святовасильевка
11183741	Павло-Николаевка
11200920	Видродження
11222846	Жердели
11227083	Гвоздярня
11227100	Дедковцы
11227104	Гремячее
11229734	Богдановка
11229773	Берёзки
11258885	Фёдоровка
11287458	Онькулица
11314508	Дослидное
11314750	Демковцы
11314845	Великобраталовское
11327638	Прохоровка
11669479	Нагоряны
11905954	Барановская городская община
11906264	Иршанская поселковая община
12238239	Курганье
12240878	Радянское
12240920	Новая Николаевка|Старая Николаевка
12261472	Большая Каменка
12277084	Крекшино
12277260	Ракольское
12324107	Герасимово
12324358	Тимоново
12324454	Верхне-Курмоярская
12358450	Рассвет
12362327	Малая Бугаевка
12382379	Хорьково
12428235	Викторовка
12492972	Каютово
12494101	Хиндой
12514025	Степок
12524807	Гончаровка
12557687	Козодуб
12625425	городской округ Калуга
12626002	Кинель-Черкасский район
12662540	Вильча
12720012	Юго-Западный
12720019	ВАИ
13118882	Соколовское
13118883	Катериновка
13118884	Первозвановка
13118887	Агрономичное
13264594	Месторождение Гриба
