t,channel,post_id,type,value,modifier,tags,lat,lon,text,source
2026-07-01T04:29:23+00:00,kpszsu,66960,область,Запорізька,південь,БпЛА,47.8388,35.1396,🛵 БпЛА в напрямку м.Запоріжжя з півдня.,https://t.me/kpszsu/66960
2026-07-01T04:31:51+00:00,kpszsu,66961,область,Сумська,,БпЛА,50.9077,34.7981,"🛵 БпЛА на Сумщині, курс південний, повз н.п.Хотінь.",https://t.me/kpszsu/66961
2026-07-01T04:38:23+00:00,kpszsu,66963,область,Донецька,,БпЛА|збиття|ракета,48.0159,37.8029,"⚡️ ЗБИТО/ПОДАВЛЕНО РАКЕТУ Х-59 ТА 130 ВОРОЖИХ БПЛА ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖ У ніч на 1 липня (з 18:00 30 червня) противник атакував балістичною ракетою Іскандер-М із Криму, керованою авіаційною ракетою Х-59 із акваторії Чорного моря та 151 ударним БпЛА типу Shahed, Гербера, Італмас та дронами-імітаторами типу «Пародія» із напрямків Брянськ, Курськ, Міллєрово, Орел, Приморсько-Ахтарськ – рф., ТОТ Донецької обл.; Гвардійське – ТОТ АР Крим. Повітряний напад відбивали авіація, зенітні ракетні війська, підрозділи РЕБ та безпілотних систем, мобільні вогневі групи Сил оборони України. 💥 За попередніми даними, станом на 07.30, протиповітряною обороною збито/подавлено керовану авіаційну ракету Х-59 та 130 ворожих БпЛА типу Shahed, Гербера, Італмас та дронів інших типів на півночі, півдні та сході країни. Зафіксовано влучання 17 ударних БпЛА на16 локаціях, а також падіння збитих (уламки) на 4 локаціях. Інформація щодо падіння балістичної ракети уточнюється, інформація про руйнування та постраждалих не надходила. Атака триває, в повітряному просторі декілька ворожих БпЛА. Дотримуйтесь правил безпеки! ✊ Тримаймо небо! 🇺🇦 Разом – до перемоги!",https://t.me/kpszsu/66963
2026-07-01T04:53:44+00:00,kpszsu,66964,область,Полтавська,північ,БпЛА,49.5883,34.5514,🛵 БпЛА курсом на Полтаву з півночі.,https://t.me/kpszsu/66964
2026-07-01T05:40:27+00:00,kpszsu,66965,область,Миколаївська,,БпЛА,46.975,31.9946,🛵 Реактивні БпЛА курсом на Миколаївщину з акваторії Чорного моря.,https://t.me/kpszsu/66965
2026-07-01T05:58:22+00:00,kpszsu,66967,область,Полтавська,,ракета,49.5883,34.5514,🚀 Ракета на Полтаву,https://t.me/kpszsu/66967
2026-07-01T06:01:07+00:00,kpszsu,66969,область,Сумська,північ,КАБ,50.9077,34.7981,Пуски КАБ на півночі Сумщини.,https://t.me/kpszsu/66969
2026-07-01T06:20:24+00:00,kpszsu,66970,область,Харківська,північ,КАБ,49.9935,36.2304,Пуски КАБ на півночі Харківщини.,https://t.me/kpszsu/66970
2026-07-01T06:44:45+00:00,kpszsu,66972,область,Запорізька,північ,БпЛА,47.8388,35.1396,"🛵 Реактивний БпЛА західніше Миколаєва, курс північний. 🛵 БпЛА на Запоріжжі, курсом на Дніпропетровщину. 🛵 БпЛА на межі Сумщини та Чернігівщини, курс східний.",https://t.me/kpszsu/66972
2026-07-01T06:44:45+00:00,kpszsu,66972,область,Дніпропетровська,,БпЛА,48.4647,35.0462,"🛵 Реактивний БпЛА західніше Миколаєва, курс північний. 🛵 БпЛА на Запоріжжі, курсом на Дніпропетровщину. 🛵 БпЛА на межі Сумщини та Чернігівщини, курс східний.",https://t.me/kpszsu/66972
2026-07-01T06:44:45+00:00,kpszsu,66972,область,Сумська,,БпЛА,50.9077,34.7981,"🛵 Реактивний БпЛА західніше Миколаєва, курс північний. 🛵 БпЛА на Запоріжжі, курсом на Дніпропетровщину. 🛵 БпЛА на межі Сумщини та Чернігівщини, курс східний.",https://t.me/kpszsu/66972
2026-07-01T06:44:45+00:00,kpszsu,66972,область,Чернігівська,,БпЛА,51.4982,31.2893,"🛵 Реактивний БпЛА західніше Миколаєва, курс північний. 🛵 БпЛА на Запоріжжі, курсом на Дніпропетровщину. 🛵 БпЛА на межі Сумщини та Чернігівщини, курс східний.",https://t.me/kpszsu/66972
2026-07-01T07:05:02+00:00,kpszsu,66973,область,Дніпропетровська,,авіація,48.4647,35.0462,🚀 Пуски керованих авіаційних бомб ворожою тактичною авіацією на Дніпропетровщину (Синельниківський р-н).,https://t.me/kpszsu/66973
2026-07-01T08:13:19+00:00,kpszsu,66974,область,Чернігівська,північ,БпЛА,51.4982,31.2893,🛵 БпЛА курсом на Чернігів з півночі.,https://t.me/kpszsu/66974
2026-07-01T08:23:07+00:00,kpszsu,66975,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину!,https://t.me/kpszsu/66975
2026-07-01T08:26:37+00:00,kpszsu,66976,область,Дніпропетровська,північно-захід,БпЛА,48.4647,35.0462,🛵 БпЛА повз Синельникове на Дніпропетровщині ➡️ північно-західним курсом,https://t.me/kpszsu/66976
2026-07-01T09:36:52+00:00,kpszsu,66977,область,Дніпропетровська,південь,БпЛА,48.4647,35.0462,"🛵 БпЛА курсом на Дніпро з півдня. 🛵 БпЛА північніше Кам'янського на Дніпропетровщині, курсом на північ.",https://t.me/kpszsu/66977
2026-07-01T09:36:52+00:00,kpszsu,66977,область,Дніпропетровська,північ,БпЛА,48.4647,35.0462,"🛵 БпЛА курсом на Дніпро з півдня. 🛵 БпЛА північніше Кам'янського на Дніпропетровщині, курсом на північ.",https://t.me/kpszsu/66977
2026-07-01T09:50:56+00:00,kpszsu,66980,область,Одеська,,,46.4825,30.7233,🚀 Швидкісна ціль у напрямку Одещини (Чорноморськ),https://t.me/kpszsu/66980
2026-07-01T10:26:08+00:00,kpszsu,66982,область,Запорізька,північ,БпЛА,47.8388,35.1396,🛵 Ударний БпЛА на м. Запоріжжя з півночі.,https://t.me/kpszsu/66982
2026-07-01T10:55:35+00:00,kpszsu,66983,область,Миколаївська,південь,БпЛА,46.975,31.9946,"🛵 БпЛА курсом на Миколаїв з півдня. 🛵 БпЛА на Дніпропетровщині, курсом на Синельникове. 🛵 БпЛА курсом на Харків з півночі. 🛵 БпЛА курсом на Суми з півночі.",https://t.me/kpszsu/66983
2026-07-01T10:55:35+00:00,kpszsu,66983,область,Дніпропетровська,південь,БпЛА,48.4647,35.0462,"🛵 БпЛА курсом на Миколаїв з півдня. 🛵 БпЛА на Дніпропетровщині, курсом на Синельникове. 🛵 БпЛА курсом на Харків з півночі. 🛵 БпЛА курсом на Суми з півночі.",https://t.me/kpszsu/66983
2026-07-01T10:55:35+00:00,kpszsu,66983,область,Харківська,північ,БпЛА,49.9935,36.2304,"🛵 БпЛА курсом на Миколаїв з півдня. 🛵 БпЛА на Дніпропетровщині, курсом на Синельникове. 🛵 БпЛА курсом на Харків з півночі. 🛵 БпЛА курсом на Суми з півночі.",https://t.me/kpszsu/66983
2026-07-01T10:55:35+00:00,kpszsu,66983,область,Сумська,північ,БпЛА,50.9077,34.7981,"🛵 БпЛА курсом на Миколаїв з півдня. 🛵 БпЛА на Дніпропетровщині, курсом на Синельникове. 🛵 БпЛА курсом на Харків з півночі. 🛵 БпЛА курсом на Суми з півночі.",https://t.me/kpszsu/66983
2026-07-01T11:58:24+00:00,kpszsu,66984,область,Харківська,північ,БпЛА|КАБ,49.9935,36.2304,КАБи на північ Харківщини!,https://t.me/kpszsu/66984
2026-07-01T12:19:49+00:00,kpszsu,66985,область,Дніпропетровська,південь,БпЛА,48.4647,35.0462,🛵 БпЛА курсом на Дніпро з півдня.,https://t.me/kpszsu/66985
2026-07-01T12:29:50+00:00,kpszsu,66986,область,Дніпропетровська,,авіація,48.4647,35.0462,🚀 Пуски керованих авіаційних бомб ворожою тактичною авіацією на Дніпропетровщину (Синельниківський р-н) та Донеччину.,https://t.me/kpszsu/66986
2026-07-01T12:29:50+00:00,kpszsu,66986,область,Донецька,,авіація,48.0159,37.8029,🚀 Пуски керованих авіаційних бомб ворожою тактичною авіацією на Дніпропетровщину (Синельниківський р-н) та Донеччину.,https://t.me/kpszsu/66986
2026-07-01T12:55:25+00:00,kpszsu,66987,область,Запорізька,,авіація,47.8388,35.1396,🚀 Пуски керованих авіаційних бомб ворожою тактичною авіацією на Запорізьку область та Харківщину.,https://t.me/kpszsu/66987
2026-07-01T12:55:25+00:00,kpszsu,66987,область,Харківська,,авіація,49.9935,36.2304,🚀 Пуски керованих авіаційних бомб ворожою тактичною авіацією на Запорізьку область та Харківщину.,https://t.me/kpszsu/66987
2026-07-01T13:18:44+00:00,kpszsu,66988,область,Сумська,,БпЛА,50.9077,34.7981,"🛵 Групи БпЛА в Конотопському районі Сумщини, курсом на Чернігівщину. 🛵 БпЛА в Корюківському районі Чернігівщини, курс західний. 🛵 БпЛА східніше Чернігова, курс південний. 🛵 БпЛА в південній частині Харківщини, курс західний. 🛵 БпЛА в Бериславському районі Херсонщини, курс північний. 🛵 БпЛА курсом на Кривий Ріг зі сходу.",https://t.me/kpszsu/66988
2026-07-01T13:18:44+00:00,kpszsu,66988,область,Чернігівська,,БпЛА,51.4982,31.2893,"🛵 Групи БпЛА в Конотопському районі Сумщини, курсом на Чернігівщину. 🛵 БпЛА в Корюківському районі Чернігівщини, курс західний. 🛵 БпЛА східніше Чернігова, курс південний. 🛵 БпЛА в південній частині Харківщини, курс західний. 🛵 БпЛА в Бериславському районі Херсонщини, курс північний. 🛵 БпЛА курсом на Кривий Ріг зі сходу.",https://t.me/kpszsu/66988
2026-07-01T13:18:44+00:00,kpszsu,66988,область,Харківська,південь,БпЛА,49.9935,36.2304,"🛵 Групи БпЛА в Конотопському районі Сумщини, курсом на Чернігівщину. 🛵 БпЛА в Корюківському районі Чернігівщини, курс західний. 🛵 БпЛА східніше Чернігова, курс південний. 🛵 БпЛА в південній частині Харківщини, курс західний. 🛵 БпЛА в Бериславському районі Херсонщини, курс північний. 🛵 БпЛА курсом на Кривий Ріг зі сходу.",https://t.me/kpszsu/66988
2026-07-01T13:18:44+00:00,kpszsu,66988,область,Херсонська,,БпЛА,46.6354,32.6169,"🛵 Групи БпЛА в Конотопському районі Сумщини, курсом на Чернігівщину. 🛵 БпЛА в Корюківському районі Чернігівщини, курс західний. 🛵 БпЛА східніше Чернігова, курс південний. 🛵 БпЛА в південній частині Харківщини, курс західний. 🛵 БпЛА в Бериславському районі Херсонщини, курс північний. 🛵 БпЛА курсом на Кривий Ріг зі сходу.",https://t.me/kpszsu/66988
2026-07-01T13:18:44+00:00,kpszsu,66988,область,Дніпропетровська,північ,БпЛА,48.4647,35.0462,"🛵 Групи БпЛА в Конотопському районі Сумщини, курсом на Чернігівщину. 🛵 БпЛА в Корюківському районі Чернігівщини, курс західний. 🛵 БпЛА східніше Чернігова, курс південний. 🛵 БпЛА в південній частині Харківщини, курс західний. 🛵 БпЛА в Бериславському районі Херсонщини, курс північний. 🛵 БпЛА курсом на Кривий Ріг зі сходу.",https://t.me/kpszsu/66988
2026-07-01T13:24:19+00:00,kpszsu,66990,область,Донецька,,КАБ,48.0159,37.8029,КАБи на Донеччину!,https://t.me/kpszsu/66990
2026-07-01T13:57:22+00:00,kpszsu,66991,область,Миколаївська,південно-схід,БпЛА,46.975,31.9946,🛵 БпЛА курсом на Миколаїв з південно-східного напрямку.,https://t.me/kpszsu/66991
2026-07-01T14:46:30+00:00,kpszsu,66992,область,Полтавська,схід,БпЛА,49.5883,34.5514,🛵 БпЛА курсом на Кременчук зі сходу.,https://t.me/kpszsu/66992
2026-07-01T14:47:40+00:00,kpszsu,66993,область,Запорізька,південь,БпЛА,47.8388,35.1396,"🛵 БпЛА курсом на Запоріжжя з півдня. 🛵 Групи БпЛА в Конотопському районі Сумщини, курс західний.",https://t.me/kpszsu/66993
2026-07-01T14:47:40+00:00,kpszsu,66993,область,Сумська,південь,БпЛА,50.9077,34.7981,"🛵 БпЛА курсом на Запоріжжя з півдня. 🛵 Групи БпЛА в Конотопському районі Сумщини, курс західний.",https://t.me/kpszsu/66993
2026-07-01T14:47:40+00:00,kpszsu,66993,область,Сумська,,БпЛА,50.9077,34.7981,"🛵 БпЛА курсом на Запоріжжя з півдня. 🛵 Групи БпЛА в Конотопському районі Сумщини, курс західний.",https://t.me/kpszsu/66993
2026-07-01T15:30:46+00:00,kpszsu,66994,область,Сумська,захід,БпЛА,50.9077,34.7981,🛵 Група ударних БпЛА на заході Сумщини курсом на Чернігівщину.,https://t.me/kpszsu/66994
2026-07-01T15:30:46+00:00,kpszsu,66994,область,Чернігівська,,БпЛА,51.4982,31.2893,🛵 Група ударних БпЛА на заході Сумщини курсом на Чернігівщину.,https://t.me/kpszsu/66994
2026-07-01T16:27:57+00:00,kpszsu,66996,область,Сумська,захід,БпЛА,50.9077,34.7981,🛵 БпЛА на заході Сумщини курсом на Чернігівщину західним курсом. 🛵 БпЛА на півночі Чернігівщини курсом на Київщину; 🛵 БпЛА на Полтавщині курсом на Полтаву з півночі та Кременчук зі сходу.,https://t.me/kpszsu/66996
2026-07-01T16:27:57+00:00,kpszsu,66996,область,Чернігівська,захід,БпЛА,51.4982,31.2893,🛵 БпЛА на заході Сумщини курсом на Чернігівщину західним курсом. 🛵 БпЛА на півночі Чернігівщини курсом на Київщину; 🛵 БпЛА на Полтавщині курсом на Полтаву з півночі та Кременчук зі сходу.,https://t.me/kpszsu/66996
2026-07-01T16:27:57+00:00,kpszsu,66996,область,Чернігівська,північ,БпЛА,51.4982,31.2893,🛵 БпЛА на заході Сумщини курсом на Чернігівщину західним курсом. 🛵 БпЛА на півночі Чернігівщини курсом на Київщину; 🛵 БпЛА на Полтавщині курсом на Полтаву з півночі та Кременчук зі сходу.,https://t.me/kpszsu/66996
2026-07-01T16:27:57+00:00,kpszsu,66996,область,Київська,,БпЛА,50.4501,30.5234,🛵 БпЛА на заході Сумщини курсом на Чернігівщину західним курсом. 🛵 БпЛА на півночі Чернігівщини курсом на Київщину; 🛵 БпЛА на Полтавщині курсом на Полтаву з півночі та Кременчук зі сходу.,https://t.me/kpszsu/66996
2026-07-01T16:27:57+00:00,kpszsu,66996,область,Полтавська,північ,БпЛА,49.5883,34.5514,🛵 БпЛА на заході Сумщини курсом на Чернігівщину західним курсом. 🛵 БпЛА на півночі Чернігівщини курсом на Київщину; 🛵 БпЛА на Полтавщині курсом на Полтаву з півночі та Кременчук зі сходу.,https://t.me/kpszsu/66996
2026-07-01T16:30:35+00:00,kpszsu,66997,область,Дніпропетровська,південь,БпЛА,48.4647,35.0462,🛵 Ударні БпЛА на Кривий Ріг з півдня.,https://t.me/kpszsu/66997
2026-07-01T16:32:24+00:00,kpszsu,66998,область,Харківська,південь,БпЛА,49.9935,36.2304,🛵 Ударні БпЛА на Харків з півдня та заходу.,https://t.me/kpszsu/66998
2026-07-01T16:47:01+00:00,kpszsu,67000,область,Полтавська,схід,БпЛА,49.5883,34.5514,🛵 БпЛА курсом на Кременчук зі сходу.,https://t.me/kpszsu/67000
2026-07-01T16:54:16+00:00,kpszsu,67001,область,Київська,,БпЛА,50.4501,30.5234,"🛵 Реактивні БпЛА в Бориспільському районі, курсом на Київ.",https://t.me/kpszsu/67001
2026-07-01T17:16:31+00:00,kpszsu,67002,область,Київська,,БпЛА,50.4501,30.5234,🛵 Реактивний БпЛА курсом на Вишневе/Київ.,https://t.me/kpszsu/67002
2026-07-01T17:29:29+00:00,kpszsu,67003,область,Київська,схід,БпЛА,50.4501,30.5234,🛵 Реактивний БпЛА курсом на Київ зі сходу.,https://t.me/kpszsu/67003
2026-07-01T17:55:27+00:00,kpszsu,67004,область,Київська,,БпЛА,50.4501,30.5234,"🛵 Реактивний БпЛА повз Димер, курсом на Київ.",https://t.me/kpszsu/67004
2026-07-01T18:00:08+00:00,kpszsu,67005,область,Харківська,північ,КАБ,49.9935,36.2304,КАБи на північ Харківщини!,https://t.me/kpszsu/67005
2026-07-01T18:11:10+00:00,kpszsu,67006,область,Дніпропетровська,південно-схід,БпЛА,48.4647,35.0462,🛵 БпЛА курсом на Кривий Ріг з південно-східного напрямку.,https://t.me/kpszsu/67006
2026-07-01T18:33:19+00:00,kpszsu,67007,область,Київська,північ,БпЛА,50.4501,30.5234,"🛵 БпЛА східніше Миколаєва, курс північно-західний. 🛵 Реактивні БпЛА на півночі Київщини та на заході Чернігівщини, курс південний (Київ). 🛵 Групи БпЛА в Конотопському районі Сумщини, курс західний. 🛵 БпЛА в Бериславському районі Херсонщини, курс північний.",https://t.me/kpszsu/67007
2026-07-01T18:33:19+00:00,kpszsu,67007,область,Чернігівська,захід,БпЛА,51.4982,31.2893,"🛵 БпЛА східніше Миколаєва, курс північно-західний. 🛵 Реактивні БпЛА на півночі Київщини та на заході Чернігівщини, курс південний (Київ). 🛵 Групи БпЛА в Конотопському районі Сумщини, курс західний. 🛵 БпЛА в Бериславському районі Херсонщини, курс північний.",https://t.me/kpszsu/67007
2026-07-01T18:33:19+00:00,kpszsu,67007,область,Київська,південь,БпЛА,50.4501,30.5234,"🛵 БпЛА східніше Миколаєва, курс північно-західний. 🛵 Реактивні БпЛА на півночі Київщини та на заході Чернігівщини, курс південний (Київ). 🛵 Групи БпЛА в Конотопському районі Сумщини, курс західний. 🛵 БпЛА в Бериславському районі Херсонщини, курс північний.",https://t.me/kpszsu/67007
2026-07-01T18:33:19+00:00,kpszsu,67007,область,Сумська,,БпЛА,50.9077,34.7981,"🛵 БпЛА східніше Миколаєва, курс північно-західний. 🛵 Реактивні БпЛА на півночі Київщини та на заході Чернігівщини, курс південний (Київ). 🛵 Групи БпЛА в Конотопському районі Сумщини, курс західний. 🛵 БпЛА в Бериславському районі Херсонщини, курс північний.",https://t.me/kpszsu/67007
2026-07-01T18:33:19+00:00,kpszsu,67007,область,Херсонська,,БпЛА,46.6354,32.6169,"🛵 БпЛА східніше Миколаєва, курс північно-західний. 🛵 Реактивні БпЛА на півночі Київщини та на заході Чернігівщини, курс південний (Київ). 🛵 Групи БпЛА в Конотопському районі Сумщини, курс західний. 🛵 БпЛА в Бериславському районі Херсонщини, курс північний.",https://t.me/kpszsu/67007
2026-07-01T19:22:13+00:00,kpszsu,67008,область,Київська,північ,БпЛА,50.4501,30.5234,🛵 Реактивні БпЛА курсом на Київ з півночі.,https://t.me/kpszsu/67008
2026-07-01T19:47:53+00:00,kpszsu,67010,область,Миколаївська,,БпЛА,46.975,31.9946,"🛵 Ударні БпЛА на Миколаївщині в р-ні. н.п.  Веселинове, Доманівка, Криве Озеро північно-західним курсом у напрямку Вінниччини; 🛵 БпЛА  з Херсонщини у напрямку Миколаєва; 🛵 БпЛА у напрямку Кривого Рогу з півдня; 🛵 Ударні БпЛА західним курсом на Полтаву зі сходу; 🛵 БпЛА на Харків з півночі; 🛵 Групи БпЛА повз Путивль (Сумщина) на Чернігівщину; 🛵 Група БпЛА повз  Славутич (Чернігівщина) південним курсом на Київщину; 🛵 БпЛА в р-ні. н.п. Олександрівка (Кіровоградщина) у напрямку Черкас.",https://t.me/kpszsu/67010
2026-07-01T19:47:53+00:00,kpszsu,67010,область,Вінницька,захід,БпЛА,49.2331,28.4682,"🛵 Ударні БпЛА на Миколаївщині в р-ні. н.п.  Веселинове, Доманівка, Криве Озеро північно-західним курсом у напрямку Вінниччини; 🛵 БпЛА  з Херсонщини у напрямку Миколаєва; 🛵 БпЛА у напрямку Кривого Рогу з півдня; 🛵 Ударні БпЛА західним курсом на Полтаву зі сходу; 🛵 БпЛА на Харків з півночі; 🛵 Групи БпЛА повз Путивль (Сумщина) на Чернігівщину; 🛵 Група БпЛА повз  Славутич (Чернігівщина) південним курсом на Київщину; 🛵 БпЛА в р-ні. н.п. Олександрівка (Кіровоградщина) у напрямку Черкас.",https://t.me/kpszsu/67010
2026-07-01T19:47:53+00:00,kpszsu,67010,область,Полтавська,захід,БпЛА,49.5883,34.5514,"🛵 Ударні БпЛА на Миколаївщині в р-ні. н.п.  Веселинове, Доманівка, Криве Озеро північно-західним курсом у напрямку Вінниччини; 🛵 БпЛА  з Херсонщини у напрямку Миколаєва; 🛵 БпЛА у напрямку Кривого Рогу з півдня; 🛵 Ударні БпЛА західним курсом на Полтаву зі сходу; 🛵 БпЛА на Харків з півночі; 🛵 Групи БпЛА повз Путивль (Сумщина) на Чернігівщину; 🛵 Група БпЛА повз  Славутич (Чернігівщина) південним курсом на Київщину; 🛵 БпЛА в р-ні. н.п. Олександрівка (Кіровоградщина) у напрямку Черкас.",https://t.me/kpszsu/67010
2026-07-01T19:47:53+00:00,kpszsu,67010,область,Харківська,схід,БпЛА,49.9935,36.2304,"🛵 Ударні БпЛА на Миколаївщині в р-ні. н.п.  Веселинове, Доманівка, Криве Озеро північно-західним курсом у напрямку Вінниччини; 🛵 БпЛА  з Херсонщини у напрямку Миколаєва; 🛵 БпЛА у напрямку Кривого Рогу з півдня; 🛵 Ударні БпЛА західним курсом на Полтаву зі сходу; 🛵 БпЛА на Харків з півночі; 🛵 Групи БпЛА повз Путивль (Сумщина) на Чернігівщину; 🛵 Група БпЛА повз  Славутич (Чернігівщина) південним курсом на Київщину; 🛵 БпЛА в р-ні. н.п. Олександрівка (Кіровоградщина) у напрямку Черкас.",https://t.me/kpszsu/67010
